Date,Open,High,Low,Close,Adj Close,Volume,CryptoName 
11/17/2019,"7,736,168,457","7,898,701,660","7,692,279,297","7,759,696,777","7,759,696,777",16887781426,ETH
11/18/2019,"7,756,082,520","7,822,417,969","7,467,759,766","7,504,623,047","7,504,623,047",19489736313,ETH
11/19/2019,"7,500,873,535","7,595,320,313","7,312,744,141","7,407,729,004","7,407,729,004",19032283610,BTC
11/20/2019,"7,405,442,871","7,439,364,258","7,231,393,555","7,245,548,828","7,245,548,828",18742210567,ETH
11/21/2019,"7,242,278,320","7,320,977,539","6,868,496,582","6,906,829,590","6,906,829,590",20346346877,BTC
11/22/2019,"6,907,570,313","6,958,341,797","6,273,813,965","6,620,433,105","6,620,433,105",31069217350,ETH
11/23/2019,"6,620,058,105","6,752,614,746","6,488,724,609","6,712,272,461","6,712,272,461",19062111428,ETH
11/24/2019,"6,713,032,227","6,722,054,199","6,377,393,066","6,394,292,969","6,394,292,969",27611112896,BTC
11/25/2019,"6,387,089,355","6,647,703,613","6,002,068,359","6,490,004,395","6,490,004,395",38766044068,ETH
11/26/2019,"6,489,119,141","6,645,963,867","6,443,580,078","6,548,166,992","6,548,166,992",19167694341,BTC
11/27/2019,"6,550,443,359","6,927,124,512","6,336,630,371","6,844,791,016","6,844,791,016",21803443903,ETH
11/28/2019,"6,849,477,051","7,021,913,086","6,769,460,938","6,777,560,059","6,777,560,059",17300211127,ETH
11/29/2019,"6,780,848,633","7,058,735,840","6,775,440,918","7,043,895,020","7,043,895,020",17887987434,BTC
11/30/2019,"7,046,448,730","7,111,991,211","6,821,182,129","6,870,143,555","6,870,143,555",15572657481,BTC
12/1/2019,"6,871,945,801","6,871,945,801","6,617,570,801","6,737,856,934","6,737,856,934",16989829215,ETH
12/2/2019,"6,737,624,512","6,784,325,195","6,564,729,492","6,610,979,004","6,610,979,004",15423272061,BTC
12/3/2019,"6,612,773,438","6,690,274,902","6,528,000,977","6,604,842,773","6,604,842,773",13351519852,BTC
12/4/2019,"6,604,824,219","6,797,561,035","6,473,701,172","6,543,503,418","6,543,503,418",19547622916,ETH
12/5/2019,"6,544,592,773","6,978,241,211","6,526,304,688","6,707,200,684","6,707,200,684",16943884751,ETH
12/6/2019,"6,709,230,957","6,824,454,590","6,664,045,898","6,824,454,590","6,824,454,590",16371162807,BTC
12/7/2019,"6,824,697,754","6,863,297,363","6,805,207,031","6,832,811,523","6,832,811,523",13974015959,ETH
12/8/2019,"6,828,381,348","6,903,677,246","6,760,337,891","6,839,696,289","6,839,696,289",13933669711,ETH
12/9/2019,"6,837,390,137","6,879,578,613","6,657,583,496","6,689,006,836","6,689,006,836",16152911546,BTC
12/10/2019,"6,685,604,004","6,708,102,051","6,532,634,277","6,561,181,152","6,561,181,152",16451392128,BTC
12/11/2019,"6,560,350,098","6,613,237,305","6,461,856,934","6,483,003,418","6,483,003,418",14686713808,BTC
12/12/2019,"6,482,385,254","6,529,780,273","6,436,552,734","6,474,601,563","6,474,601,563",16918822377,BTC
12/13/2019,"6,475,967,285","6,553,008,789","6,475,653,809","6,537,190,918","6,537,190,918",15400147686,BTC
12/14/2019,"6,536,488,281","6,572,397,949","6,382,094,238","6,406,791,992","6,406,791,992",15410302614,BTC
12/15/2019,"6,406,401,367","6,457,510,254","6,226,675,781","6,429,296,875","6,429,296,875",15174667036,ETH
12/16/2019,"6,430,520,996","6,432,982,910","6,194,702,148","6,224,840,332","6,224,840,332",18149976615,BTC
12/17/2019,"6,223,794,434","6,239,149,414","5,906,777,832","5,954,815,430","5,954,815,430",20054517794,ETH
12/18/2019,"5,961,257,324","6,590,208,496","5,884,808,105","6,546,539,063","6,546,539,063",28641568535,BTC
12/19/2019,"6,547,248,535","6,609,172,363","6,325,949,219","6,475,342,773","6,475,342,773",23288187561,BTC
12/20/2019,"6,480,550,293","6,552,125,488","6,399,549,316","6,516,822,754","6,516,822,754",20432789823,BTC
12/21/2019,"6,518,426,758","6,520,803,711","6,421,058,105","6,491,854,492","6,491,854,492",17434503033,BTC
12/22/2019,"6,491,881,348","6,785,528,320","6,470,206,543","6,779,712,402","6,779,712,402",20880470519,BTC
12/23/2019,"6,777,287,598","6,906,506,348","6,606,181,641","6,631,290,039","6,631,290,039",25091080546,BTC
12/24/2019,"6,630,176,270","6,799,914,063","6,558,641,602","6,603,123,047","6,603,123,047",20732787200,ETH
12/25/2019,"6,606,029,785","6,633,022,949","6,506,279,297","6,557,315,918","6,557,315,918",19432228776,ETH
12/26/2019,"6,556,995,117","6,652,767,578","6,490,018,066","6,521,947,266","6,521,947,266",20529956690,ETH
12/27/2019,"6,521,203,125","6,583,694,824","6,465,440,430","6,523,747,070","6,523,747,070",20382982030,BTC
12/28/2019,"6,522,800,781","6,621,246,094","6,520,898,438","6,548,715,820","6,548,715,820",19119692112,ETH
12/29/2019,"6,548,409,180","6,723,894,531","6,514,598,633","6,638,048,340","6,638,048,340",20072704182,ETH
12/30/2019,"6,635,920,410","6,653,482,422","6,490,386,719","6,510,733,887","6,510,733,887",20420606561,BTC
12/31/2019,"6,512,022,949","6,537,012,207","6,392,172,363","6,411,460,449","6,411,460,449",18866418835,BTC
1/1/2020,"6,412,612,793","6,469,861,816","6,420,140,137","6,417,781,738","6,417,781,738",16548264141,BTC
1/2/2020,"6,419,900,391","6,425,734,863","6,206,927,734","6,252,938,477","6,252,938,477",18620672983,ETH
1/3/2020,"6,252,006,348","6,634,896,973","6,187,711,426","6,581,735,840","6,581,735,840",25190641930,BTC
1/4/2020,"6,582,176,270","6,655,665,527","6,550,041,016","6,640,674,316","6,640,674,316",16527874601,BTC
1/5/2020,"6,640,490,723","6,760,608,398","6,628,504,395","6,640,666,504","6,640,666,504",17674001715,BTC
1/6/2020,"6,639,891,113","6,950,919,434","6,637,792,969","6,939,714,844","6,939,714,844",20791101700,ETH
1/7/2020,"6,939,235,352","7,335,246,094","6,938,829,590","7,320,774,902","7,320,774,902",25797010963,BTC
1/8/2020,"7,319,199,219","7,551,094,238","7,160,523,926","7,270,785,645","7,270,785,645",28501027543,ETH
1/9/2020,"7,272,975,586","7,272,975,586","7,061,708,008","7,092,748,047","7,092,748,047",21646224663,ETH
1/10/2020,"7,092,060,547","7,343,365,723","6,963,044,922","7,343,365,723","7,343,365,723",25820153792,ETH
1/11/2020,"7,339,442,383","7,389,948,242","7,219,604,004","7,226,702,637","7,226,702,637",22946564430,ETH
1/12/2020,"7,222,858,398","7,374,161,133","7,201,097,168","7,369,640,137","7,369,640,137",20603017030,ETH
1/13/2020,"7,367,191,406","7,373,558,105","7,263,319,824","7,313,747,070","7,313,747,070",20190373251,ETH
1/14/2020,"7,310,818,359","7,980,097,168","7,310,818,359","7,933,511,719","7,933,511,719",40299311377,ETH
1/15/2020,"7,931,336,426","7,973,261,719","7,776,335,938","7,896,189,453","7,896,189,453",35955399490,BTC
1/16/2020,"7,901,094,727","7,929,065,430","7,720,046,387","7,833,052,246","7,833,052,246",28116699120,ETH
1/17/2020,"7,834,331,055","8,051,613,770","7,790,625,000","8,051,000,977","8,051,000,977",32795485000,BTC
1/18/2020,"8,049,354,980","8,125,830,566","7,959,146,484","8,063,265,625","8,063,265,625",29157288013,BTC
1/19/2020,"8,062,036,621","8,263,184,570","7,772,277,832","7,847,591,797","7,847,591,797",30842637240,ETH
1/20/2020,"7,846,137,695","7,880,931,641","7,722,771,973","7,802,233,398","7,802,233,398",23811739272,BTC
1/21/2020,"7,803,448,242","7,896,491,211","7,702,064,941","7,889,409,180","7,889,409,180",21737558317,BTC
1/22/2020,"7,887,890,137","7,936,468,262","7,788,618,652","7,823,075,195","7,823,075,195",20366964887,BTC
1/23/2020,"7,822,872,070","7,829,362,793","7,541,408,691","7,604,298,828","7,604,298,828",23311436253,BTC
1/24/2020,"7,603,441,406","7,719,294,922","7,489,096,191","7,660,262,207","7,660,262,207",22129639052,ETH
1/25/2020,"7,655,441,895","7,672,070,801","7,524,645,508","7,589,612,793","7,589,612,793",17820070773,ETH
1/26/2020,"7,586,494,629","7,797,861,816","7,551,201,660","7,797,023,926","7,797,023,926",20114378449,BTC
1/27/2020,"7,797,458,008","8,148,427,246","7,797,458,008","8,085,500,488","8,085,500,488",25996943940,BTC
1/28/2020,"8,087,955,566","8,491,030,273","8,084,228,516","8,490,750,000","8,490,750,000",31208880037,ETH
1/29/2020,"8,489,733,398","8,547,803,711","8,425,353,516","8,458,931,641","8,458,931,641",27857927450,ETH
1/30/2020,"8,458,375,000","8,657,195,313","8,379,808,594","8,621,291,016","8,621,291,016",29356103023,ETH
1/31/2020,"8,620,673,828","8,633,064,453","8,352,560,547","8,427,623,047","8,427,623,047",26527473551,BTC
2/1/2020,"8,423,862,305","8,508,266,602","8,394,618,164","8,466,399,414","8,466,399,414",23365749350,ETH
2/2/2020,"8,463,646,484","8,534,833,008","8,308,614,258","8,426,542,969","8,426,542,969",27806989192,BTC
2/3/2020,"8,426,830,078","8,608,754,883","8,359,590,820","8,400,934,570","8,400,934,570",27963062144,ETH
2/4/2020,"8,400,320,313","8,436,397,461","8,247,303,711","8,311,948,242","8,311,948,242",27063674305,BTC
2/5/2020,"8,314,168,945","8,821,392,578","8,298,650,391","8,739,872,070","8,739,872,070",32021502647,BTC
2/6/2020,"8,743,869,141","8,929,340,820","8,674,957,031","8,860,473,633","8,860,473,633",34266801203,BTC
2/7/2020,"8,857,013,672","8,976,765,625","8,857,013,672","8,949,750,977","8,949,750,977",31540576719,ETH
2/8/2020,"8,947,125,000","9,022,914,063","8,842,177,734","9,012,290,039","9,012,290,039",32131455751,ETH
2/9/2020,"9,011,170,898","9,253,755,859","8,998,835,938","9,238,546,875","9,238,546,875",32699760275,BTC
2/10/2020,"9,237,529,297","9,280,794,922","8,931,027,344","9,034,057,617","9,034,057,617",36099661865,ETH
2/11/2020,"9,033,397,461","9,354,092,773","8,913,675,781","9,349,304,688","9,349,304,688",34480314024,BTC
2/12/2020,"9,343,948,242","9,524,737,305","9,343,948,242","9,495,313,477","9,495,313,477",39949166143,BTC
2/13/2020,"9,493,387,695","9,616,425,781","9,319,048,828","9,421,151,367","9,421,151,367",45523177582,BTC
2/14/2020,"9,418,541,992","9,523,971,680","9,341,442,383","9,521,362,305","9,521,362,305",40014999389,ETH
2/15/2020,"9,522,969,727","9,548,245,117","9,116,950,195","9,130,796,875","9,130,796,875",40500122610,BTC
2/16/2020,"9,130,571,289","9,282,718,750","8,976,573,242","9,163,173,828","9,163,173,828",40007379236,ETH
2/17/2020,"9,165,135,742","9,170,962,891","8,772,707,031","8,941,850,586","8,941,850,586",42446217813,BTC
2/18/2020,"8,942,854,492","9,416,832,031","8,926,107,422","9,395,312,500","9,395,312,500",43790789357,BTC
2/19/2020,"9,396,981,445","9,429,613,281","8,891,342,773","8,911,508,789","8,911,508,789",43470672713,BTC
2/20/2020,"8,907,751,953","8,920,090,820","8,808,508,789","8,906,883,789","8,906,883,789",41644907585,ETH
2/21/2020,"8,909,949,219","8,956,170,898","8,889,692,383","8,930,472,656","8,930,472,656",37736163863,ETH
2/22/2020,"8,931,639,648","8,940,896,484","8,851,007,813","8,908,583,984","8,908,583,984",33039433770,ETH
2/23/2020,"8,908,709,961","9,166,609,375","8,903,614,258","9,157,429,688","9,157,429,688",38001900384,BTC
2/24/2020,"9,154,724,609","9,180,375,977","8,774,880,859","8,895,318,359","8,895,318,359",41554210040,ETH
2/25/2020,"8,896,368,164","8,896,532,227","8,549,881,836","8,586,521,484","8,586,521,484",39078325581,ETH
2/26/2020,"8,583,382,813","8,606,452,148","8,000,542,969","8,103,854,980","8,103,854,980",46323421638,BTC
2/27/2020,"8,108,054,688","8,137,106,445","7,871,553,223","7,986,993,652","7,986,993,652",41342183979,ETH
2/28/2020,"7,990,843,750","8,091,204,102","7,724,584,961","7,864,468,750","7,864,468,750",40449694441,ETH
2/29/2020,"7,863,341,797","7,957,734,375","7,798,025,879","7,798,025,879","7,798,025,879",32456505767,ETH
3/1/2020,"7,798,252,441","7,913,450,684","7,681,687,012","7,748,164,551","7,748,164,551",31987458775,ETH
3/2/2020,"7,748,897,949","8,011,308,105","7,721,177,734","7,959,358,398","7,959,358,398",38459105569,BTC
3/3/2020,"7,955,515,625","8,006,142,578","7,782,374,512","7,862,485,352","7,862,485,352",37923648965,BTC
3/4/2020,"7,863,161,621","7,926,583,008","7,824,539,063","7,861,055,176","7,861,055,176",31197955753,ETH
3/5/2020,"7,865,579,590","8,161,130,371","7,862,858,398","8,089,786,133","8,089,786,133",35373626416,BTC
3/6/2020,"8,089,381,348","8,091,160,645","8,044,331,543","8,082,739,746","8,082,739,746",36173355571,BTC
3/7/2020,"8,081,902,344","8,118,742,188","7,877,323,730","7,894,343,750","7,894,343,750",32088707345,ETH
3/8/2020,"7,892,795,410","7,898,233,887","7,117,157,715","7,121,034,180","7,121,034,180",35106776668,ETH
3/9/2020,"7,123,695,313","7,184,403,809","6,733,996,094","6,952,206,055","6,952,206,055",41182520122,ETH
3/10/2020,"6,950,891,602","7,151,211,426","6,885,314,453","6,989,210,938","6,989,210,938",37301166969,ETH
3/11/2020,"6,989,529,297","7,026,166,504","6,775,383,789","7,024,827,637","7,024,827,637",34347740131,BTC
3/12/2020,"7,026,769,043","7,037,558,105","4,344,840,332","4,444,237,305","4,444,237,305",48262271981,BTC
3/13/2020,"4,486,296,875","5,254,104,980","3,672,950,928","4,993,677,246","4,993,677,246",66559039992,ETH
3/14/2020,"5,002,087,891","5,047,538,086","4,598,745,117","4,666,309,570","4,666,309,570",32441582859,ETH
3/15/2020,"4,666,937,988","5,213,880,859","4,638,418,457","4,834,835,938","4,834,835,938",30483051816,BTC
3/16/2020,"4,828,482,910","4,828,482,910","4,098,807,129","4,493,089,355","4,493,089,355",40650795146,BTC
3/17/2020,"4,482,425,293","4,825,007,324","4,462,774,414","4,744,934,082","4,744,934,082",35069823257,ETH
3/18/2020,"4,746,281,738","4,885,964,355","4,641,397,949","4,780,420,898","4,780,420,898",34566905928,BTC
3/19/2020,"4,786,789,063","5,934,076,660","4,804,693,848","5,808,230,469","5,808,230,469",47846030531,BTC
3/20/2020,"5,808,662,598","6,377,578,613","5,498,050,293","5,759,606,934","5,759,606,934",50585800132,ETH
3/21/2020,"5,766,802,246","5,925,708,496","5,511,984,375","5,746,334,961","5,746,334,961",39480093757,BTC
3/22/2020,"5,746,791,504","5,908,578,613","5,449,429,688","5,452,092,773","5,452,092,773",37498720286,ETH
3/23/2020,"5,453,140,137","5,995,933,105","5,412,403,809","5,960,807,617","5,960,807,617",43191361899,BTC
3/24/2020,"5,979,692,383","6,254,937,012","5,937,916,992","6,236,596,680","6,236,596,680",44654694830,ETH
3/25/2020,"6,240,220,215","6,359,286,133","6,042,191,895","6,135,968,750","6,135,968,750",40952090166,BTC
3/26/2020,"6,130,556,641","6,168,277,344","6,032,167,480","6,079,735,352","6,079,735,352",31971551465,BTC
3/27/2020,"6,082,404,297","6,139,854,492","5,790,931,641","5,793,704,102","5,793,704,102",30971403337,ETH
3/28/2020,"5,791,425,781","5,791,647,461","5,478,523,926","5,589,104,492","5,589,104,492",31235359141,BTC
3/29/2020,"5,592,176,270","5,596,512,207","5,322,305,176","5,315,300,293","5,315,300,293",25466664426,ETH
3/30/2020,"5,318,437,500","5,899,183,105","5,305,325,195","5,830,156,250","5,830,156,250",33641328894,ETH
3/31/2020,"5,830,849,609","5,905,560,059","5,820,579,102","5,839,277,832","5,839,277,832",29734409217,ETH
4/1/2020,"5,838,075,684","6,037,445,313","5,677,553,711","6,032,151,855","6,032,151,855",36837295841,BTC
4/2/2020,"6,032,151,855","6,542,119,141","6,024,104,980","6,264,632,324","6,264,632,324",43949502253,BTC
4/3/2020,"6,268,110,352","6,489,856,445","6,186,549,316","6,232,120,605","6,232,120,605",36074898995,BTC
4/4/2020,"6,236,744,141","6,366,457,520","6,197,583,008","6,355,882,813","6,355,882,813",30713566062,ETH
4/5/2020,"6,351,265,137","6,370,585,938","6,215,579,102","6,284,361,816","6,284,361,816",27308284052,ETH
4/6/2020,"6,281,511,719","6,732,447,754","6,276,031,738","6,732,447,754","6,732,447,754",43418654993,ETH
4/7/2020,"6,734,172,363","6,825,347,656","6,550,847,168","6,586,584,961","6,586,584,961",40607110827,BTC
4/8/2020,"6,589,218,262","6,776,641,602","6,579,023,926","6,752,570,313","6,752,570,313",34584821929,ETH
4/9/2020,"6,756,131,348","6,754,477,539","6,607,078,613","6,683,558,594","6,683,558,594",31866087998,ETH
4/10/2020,"6,685,138,184","6,685,138,184","6,213,720,703","6,277,594,238","6,277,594,238",39887373495,BTC
4/11/2020,"6,279,374,512","6,333,564,941","6,209,063,477","6,272,309,082","6,272,309,082",28551130160,ETH
4/12/2020,"6,271,380,859","6,502,384,277","6,228,410,645","6,377,300,781","6,377,300,781",32713603421,BTC
4/13/2020,"6,372,292,480","6,372,292,480","6,111,880,371","6,267,405,273","6,267,405,273",35360341049,BTC
4/14/2020,"6,265,797,852","6,342,717,773","6,223,812,988","6,229,045,410","6,229,045,410",31052638302,BTC
4/15/2020,"6,231,897,949","6,313,766,113","6,083,400,879","6,091,080,566","6,091,080,566",29609672748,ETH
4/16/2020,"6,089,562,012","6,570,778,809","6,018,864,258","6,554,135,254","6,554,135,254",43084465668,ETH
4/17/2020,"6,553,903,809","6,591,421,875","6,476,899,902","6,526,126,953","6,526,126,953",29901522712,ETH
4/18/2020,"6,522,546,387","6,685,015,625","6,519,746,582","6,673,713,379","6,673,713,379",29836487608,ETH
